index,type,name,resident,streamed,parentStack
11,xmodelmesh,p7_zm_der_transformer_rod_lod07f1b9352,1760,0,|p7_zm_der_transformer_rod|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
12,xmodelmesh,p7_zm_der_transformer_acc_lod0993a628b,1408,0,|p7_zm_der_transformer_acc|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
13,xmodelmesh,p7_zm_der_transformer_rivets_lod0a65f7595,1792,0,|p7_zm_der_transformer_rivets|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
14,xmodelmesh,p7_global_chainlink_fence_tension_band_lod0c4278b91,1296,0,|p7_zm_der_chainlink_fence_tension_band_snow|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
15,xmodelmesh,p7_global_chainlink_fence_metal_base_lod0a2a1175b,1088,0,|p7_zm_der_chainlink_fence_metal_base_snow|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
16,xmodelmesh,p7_zm_der_signage_hazard_01_lod08a5a5f43,912,0,|p7_zm_der2_signage_hazard_01|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
17,xmodelmesh,p7_global_chainlink_fence_rail_end_lod0c193880b,1296,0,|p7_zm_der_chainlink_fence_rail_end_snow|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
18,xmodelmesh,p7_global_chainlink_fence_door_lock_lod0308ed4e6,1616,0,|p7_zm_der_chainlink_fence_door_lock_snow|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
19,xmodelmesh,p7_global_chainlink_fence_door_bracket_lod0a6e155c5,1280,0,|p7_zm_der_chainlink_fence_door_bracket_snow|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
20,xmodelmesh,p7_global_chainlink_fence_door_corner_lod09540f959,1312,0,|p7_zm_der_chainlink_fence_door_elbow|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
21,xmodelmesh,p7_zm_der_switch_box_lod0989d8a2a,1680,0,|p7_zm_der_switch_box|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
22,xmodelmesh,p7_zm_der_switch_box_door_right_lod02092f352,1296,0,|p7_zm_der_switch_box_door_right|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
23,xmodelmesh,p7_chain_metal_bracket_01_lod08d5b32f5,1184,0,|p7_chain_metal_bracket_01|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
24,xmodelmesh,p7_ac_unit_large_lod033f24176,3008,0,|p7_ac_unit_large|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
25,xmodelmesh,p7_brick_hvy_grout_breakout_11_lod02ff6b54c,1456,0,|p7_brick_hvy_grout_breakout_11|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
26,xmodelmesh,p7_brick_hvy_grout_breakout_09_lod01f52d30e,1488,0,|p7_brick_hvy_grout_breakout_09|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
27,xmodelmesh,p7_brick_hvy_grout_breakout_08_lod0bdbfad76,1376,0,|p7_brick_hvy_grout_breakout_08|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
28,xmodelmesh,p7_brick_hvy_grout_breakout_04_lod0559c3105,1616,0,|p7_brick_hvy_grout_breakout_04_wet|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
29,xmodelmesh,p7_brick_hvy_grout_breakout_10_lod0b7e37680,1280,0,|p7_brick_hvy_grout_breakout_10_wet|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
30,xmodelmesh,p7_zm_der_pswitch_handle_lod09e863e5e,1600,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
31,xmodelmesh,p7_zm_vending_packapunch_lod0e27f6c62,1360,9584,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
32,xmodelmesh,p7_zm_der2_vending_packapunch_sign_wait_lod012e8b576,2080,0,|p7_zm_der2_vending_packapunch_sign_wait|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
33,xmodelmesh,p7_anim_zm_barricade_board_01_lod08c31ae6e,1552,0,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
34,xmodelmesh,p7_anim_zm_barricade_board_02_lod0491df694,1936,0,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
35,xmodelmesh,p7_anim_zm_barricade_board_03_lod017d3dfbc,1840,0,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
36,xmodelmesh,p7_anim_zm_barricade_board_04_lod0fcb92db7,1456,0,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
37,xmodelmesh,p7_anim_zm_barricade_board_05_lod0c7707369,1680,0,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
38,xmodelmesh,p7_anim_zm_barricade_board_06_lod08f8bba21,1872,0,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
39,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod08fd8a2fc,1344,0,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
40,xmodelmesh,p7_gib_chunk_meat_02_lod021a20dee,1120,0,|p7_gib_chunk_meat_02|xmodel|impacts/fx_bul_impact_blood_head_fatal|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|pistol_c96_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_tall_building.zone|csv
41,xmodelmesh,p7_gib_chunk_meat_03_lod0afc48326,1104,0,|p7_gib_chunk_meat_03|xmodel|impacts/fx_bul_impact_blood_head_fatal|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|pistol_c96_zm|weapon|t7_weapons_dlc.zpkg|csv|zone_source/zm_tall_building.zone|csv
42,xmodelmesh,p7_gib_chunk_flesh_01_lod073297d22,1280,0,|p7_gib_chunk_flesh_01|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
43,xmodelmesh,p7_gib_chunk_flesh_03_lod0b438686a,1264,0,|p7_gib_chunk_flesh_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
44,xmodelmesh,p7_gib_chunk_bone_03_lod03cede14d,1152,0,|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
45,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod03da2116b,1280,0,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
46,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0f35667dd,1168,0,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
47,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod034c88b59,1360,0,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
48,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod06a9106b2,2784,0,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
49,xmodelmesh,p7_zm_der_magic_box_fake_lod0d37d3899,352,5184,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
50,xmodelmesh,p7_chair_diner_lod0d9677a10,2272,0,|p7_chair_stool_diner|xmodel|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
51,xmodelmesh,veh_t7_raps_drone_shrapnel_01_lod7d3175ec8,240,16736,|veh_t7_raps_drone_shrapnel_01|xmodel|debris/fx_debris_raps_shrapnel_01|fx|explosions/fx_vexp_raps_death|fx|zone_source/zm_tall_building.zone|csv
52,xmodelmesh,veh_t7_raps_drone_shrapnel_05_lod78151b8cb,240,44400,|veh_t7_raps_drone_shrapnel_05|xmodel|debris/fx_debris_raps_shrapnel_05|fx|explosions/fx_vexp_raps_death|fx|zone_source/zm_tall_building.zone|csv
53,xmodelmesh,veh_t7_raps_drone_shrapnel_04_lod7a3dcf720,240,7920,|veh_t7_raps_drone_shrapnel_04|xmodel|debris/fx_debris_raps_shrapnel_04|fx|explosions/fx_vexp_raps_death|fx|zone_source/zm_tall_building.zone|csv
54,xmodelmesh,veh_t7_raps_drone_shrapnel_03_lod7f2c19a2d,240,26272,|veh_t7_raps_drone_shrapnel_03|xmodel|debris/fx_debris_raps_shrapnel_03|fx|explosions/fx_vexp_raps_death|fx|zone_source/zm_tall_building.zone|csv
55,xmodelmesh,p7_zm_der_pswitch_body_lod05296e5de,4112,0,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
56,xmodelmesh,p7_duct_metal_rectangle_floor_base_lod168ff844,3984,0,|p7_duct_metal_rectangle_floor_base_rust|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
57,xmodelmesh,p7_ac_unit_xlarge_cheap_lod2e4c01ab0,3392,0,|p7_ac_unit_xlarge_cheap|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
58,xmodelmesh,p7_duct_metal_rectangle_t_joint_lod1915b9fe1,352,4496,|p7_duct_metal_rectangle_t_joint_rust|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
59,xmodelmesh,p7_duct_metal_rectangle_elbow_down_90_lod13cb2dd22,4048,0,|p7_duct_metal_rectangle_elbow_down_90_rust|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
60,xmodelmesh,p7_zm_der_transformer_base_lod01e7bd066,3984,0,|p7_zm_der_transformer_base|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
61,xmodelmesh,p7_zm_der_transformer_ribs_lod0ec3e871d,2768,0,|p7_zm_der_transformer_ribs|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
62,xmodelmesh,p7_zm_der_transformer_rod_lod0942b4135,2528,0,|p7_zm_der_transformer_rod|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
63,xmodelmesh,p7_zm_der_transformer_rivets_lod027b17818,2624,0,|p7_zm_der_transformer_rivets|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
64,xmodelmesh,p7_global_chainlink_fence_door_bracket_lod07403c4d0,1712,0,|p7_zm_der_chainlink_fence_door_bracket_snow|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
65,xmodelmesh,p7_zm_der_switch_box_lod0a9840010,2288,0,|p7_zm_der_switch_box|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
66,xmodelmesh,p7_zm_der_switch_box_door_right_lod069696f43,1728,0,|p7_zm_der_switch_box_door_right|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
67,xmodelmesh,p7_ac_unit_large_lod080afffc,784,4864,|p7_ac_unit_large|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
68,xmodelmesh,p7_brick_hvy_grout_breakout_11_lod09e52399c,2240,0,|p7_brick_hvy_grout_breakout_11|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
69,xmodelmesh,p7_brick_hvy_grout_breakout_04_lod0b0c6d6ca,3232,0,|p7_brick_hvy_grout_breakout_04_wet|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
70,xmodelmesh,p7_brick_hvy_grout_breakout_12_lod0f9886de8,1344,0,|p7_brick_hvy_grout_breakout_12_dirty|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
71,xmodelmesh,p7_zm_der_pswitch_handle_lod0250846ac,1872,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
72,xmodelmesh,p7_zm_vending_packapunch_lod0154ac890,1376,19168,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
73,xmodelmesh,p7_anim_zm_barricade_board_01_lod0db85d7d7,1680,0,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
74,xmodelmesh,p7_anim_zm_barricade_board_04_lod01e93d5f,1936,0,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
75,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rarmspawn_lod015c23f93,1968,0,|c_zom_zod_zombie_fem_body1_g_rarmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
76,xmodelmesh,c_zom_zod_zombie_fem_body1_g_rlegspawn_lod0c7aec304,1552,0,|c_zom_zod_zombie_fem_body1_g_rlegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
77,xmodelmesh,c_zom_zod_zombie_fem_body1_g_larmspawn_lod0e0592c13,2048,0,|c_zom_zod_zombie_fem_body1_g_larmspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
78,xmodelmesh,c_zom_zod_zombie_fem_body1_g_llegspawn_lod0d8f17acf,1504,0,|c_zom_zod_zombie_fem_body1_g_llegspawn|xmodel|c_zom_der_zombie_gib_def|scriptbundle|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
79,xmodelmesh,c_zom_der_helmet_1_lod6b584e3ce,1504,0,|c_zom_der_zombie_helmet1|xmodel|c_zom_der_zombie2|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
80,xmodelmesh,c_zom_der_head_1_lod6229e2b02,208,4656,|c_zom_der_zombie_head1|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
81,xmodelmesh,c_zom_der_head_2_lod66291cdde,4336,0,|c_zom_der_zombie_head2|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
82,xmodelmesh,c_zom_der_head_3_lod6b8e32972,208,4928,|c_zom_der_zombie_head3|xmodel|c_zom_der_zombie_headalias|xmodelalias|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
83,xmodelmesh,c_zom_der_zombie_body1_g_behead_lod6cfec6cba,1696,0,|c_zom_der_zombie_body1_g_behead|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
84,xmodelmesh,c_zom_der_zombie_body1_g_lowclean_lod6fa3102be,224,6864,|c_zom_der_zombie_body1_g_lowclean|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
85,xmodelmesh,c_zom_der_zombie_body1_g_rlegoff_lod659e69f26,320,6112,|c_zom_der_zombie_body1_g_rlegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
86,xmodelmesh,c_zom_der_zombie_body1_g_llegoff_lod67f9aa231,320,6960,|c_zom_der_zombie_body1_g_llegoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
87,xmodelmesh,c_zom_der_zombie_body1_g_blegsoff_lod6d37207be,320,6144,|c_zom_der_zombie_body1_g_blegsoff|xmodel|c_zom_der_zombie1_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
88,xmodelmesh,c_zom_der_zombie_body2_lod6476855ed,608,25680,|c_zom_der_zombie_body2|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
89,xmodelmesh,c_zom_der_zombie_body2_g_upclean_lod6e453bc68,608,18240,|c_zom_der_zombie_body2_g_upclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
90,xmodelmesh,c_zom_der_zombie_body2_g_rarmoff_lod6decb6687,704,15136,|c_zom_der_zombie_body2_g_rarmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
91,xmodelmesh,c_zom_der_zombie_body2_g_larmoff_lod611a802c9,704,16736,|c_zom_der_zombie_body2_g_larmoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
92,xmodelmesh,c_zom_der_zombie_body2_g_behead_lod633e7b02c,1552,0,|c_zom_der_zombie_body2_g_behead|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
93,xmodelmesh,c_zom_der_zombie_body2_g_lowclean_lod69154bfa3,320,7664,|c_zom_der_zombie_body2_g_lowclean|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
94,xmodelmesh,c_zom_der_zombie_body2_g_rlegoff_lod6760fa259,416,7808,|c_zom_der_zombie_body2_g_rlegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
95,xmodelmesh,c_zom_der_zombie_body2_g_llegoff_lod6a21441c3,416,7440,|c_zom_der_zombie_body2_g_llegoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
96,xmodelmesh,c_zom_der_zombie_body2_g_blegsoff_lod6fec7049e,416,7552,|c_zom_der_zombie_body2_g_blegsoff|xmodel|c_zom_der_zombie2_nohat|character|spawner_zm_usermap_zombie|aitype|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
97,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod03cd1fa2a,352,4480,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
98,xmodelmesh,p7_zm_der_magic_box_fake_lod090d351d4,352,9776,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
99,xmodelmesh,p7_chair_diner_lod06875f262,3696,0,|p7_chair_stool_diner|xmodel|maps/zm/zm_tall_building.d3dbsp|col_map|zone_source/zm_tall_building.zone|csv
100,xmodelmesh,veh_t7_raps_drone_shrapnel_01_lod671efb247,240,9504,|veh_t7_raps_drone_shrapnel_01|xmodel|debris/fx_debris_raps_shrapnel_01|fx|explosions/fx_vexp_raps_death|fx|zone_source/zm_tall_building.zone|csv
101,xmodelmesh,veh_t7_raps_drone_shrapnel_05_lod6582201d4,240,28784,|veh_t7_raps_drone_shrapnel_05|xmodel|debris/fx_debris_raps_shrapnel_05|fx|explosions/fx_vexp_raps_death|fx|zone_source/zm_tall_building.zone|csv
102,xmodelmesh,veh_t7_raps_drone_shrapnel_04_lod68b271751,240,5440,|veh_t7_raps_drone_shrapnel_04|xmodel|debris/fx_debris_raps_shrapnel_04|fx|explosions/fx_vexp_raps_death|fx|zone_source/zm_tall_building.zone|csv
103,xmodelmesh,veh_t7_raps_drone_shrapnel_03_lod6a6d23ebf,240,17328,|veh_t7_raps_drone_shrapnel_03|xmodel|debris/fx_debris_raps_shrapnel_03|fx|explosions/fx_vexp_raps_death|fx|zone_source/zm_tall_building.zone|csv
104,xmodelmesh,p7_zm_der_pswitch_body_lod03574d976,688,6864,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
105,xmodelmesh,p7_duct_metal_rectangle_floor_base_lod12aebb37c,464,7520,|p7_duct_metal_rectangle_floor_base_rust|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
106,xmodelmesh,p7_ac_unit_xlarge_cheap_lod2bccc4003,800,5408,|p7_ac_unit_xlarge_cheap|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
107,xmodelmesh,p7_duct_metal_rectangle_t_joint_lod1f304b088,352,8560,|p7_duct_metal_rectangle_t_joint_rust|xmodel|maps/zm/zm_tall_building.d3dbsp|gfx_map|zone_source/zm_tall_building.zone|csv
