index,type,name,resident,streamed,parentStack
13,xmodelmesh,p7_zm_der2_vending_packapunch_sign_wait_lod012e8b576,2080,0,|p7_zm_der2_vending_packapunch_sign_wait|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
14,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod06a9106b2,2640,0,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
15,xmodelmesh,p7_zm_der_magic_box_fake_lod0d37d3899,352,5184,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
16,xmodelmesh,wpn_t7_hero_spike_prop3251f360,496,17392,|wpn_t7_hero_spike_prop|xmodel|pbt_wawtakeo|playerbodytype|zm_character_customization|customizationtable|zone_source/zm_whoswho.zone|csv
17,xmodelmesh,wpn_t7_zmb_perk_bottle_lod161a04e2b,2208,0,|wpn_t7_zmb_perk_bottle_elemental_pop_world|xmodel|zombie_perk_bottle_elemental_pop|weapon|hb21_perks.zpkg|csv|zone_source/zm_whoswho.zone|csv
18,xmodelmesh,p7_zm_der_pswitch_body_lod05296e5de,4160,0,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
19,xmodelmesh,p7_anim_zm_barricade_board_01_lod0db85d7d7,1664,0,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
20,xmodelmesh,p7_anim_zm_barricade_board_04_lod01e93d5f,1936,0,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
21,xmodelmesh,p7_zm_der_pswitch_handle_lod0250846ac,2080,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
22,xmodelmesh,p7_zm_vending_packapunch_lod0154ac890,1376,19168,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
23,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod03cd1fa2a,352,4576,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
24,xmodelmesh,p7_zm_der_magic_box_fake_lod090d351d4,352,9776,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
25,xmodelmesh,wpn_t7_hero_spike_prop584c43d0,496,36128,|wpn_t7_hero_spike_prop|xmodel|pbt_wawtakeo|playerbodytype|zm_character_customization|customizationtable|zone_source/zm_whoswho.zone|csv
26,xmodelmesh,wpn_t7_zmb_perk_bottle_lod1ff1acbdb,3216,0,|wpn_t7_zmb_perk_bottle_elemental_pop_world|xmodel|zombie_perk_bottle_elemental_pop|weapon|hb21_perks.zpkg|csv|zone_source/zm_whoswho.zone|csv
27,xmodelmesh,p7_zm_der_pswitch_body_lod03574d976,688,6704,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
28,xmodelmesh,p7_cinder_block_lod2c5f233b5,2752,0,|p7_cinder_block|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
29,xmodelmesh,p7_anim_zm_barricade_board_01_lod0eadb8602,3040,0,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
30,xmodelmesh,p7_anim_zm_barricade_board_02_lod06d33a86a,2160,0,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
31,xmodelmesh,p7_anim_zm_barricade_board_03_lod0790338f9,2288,0,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
32,xmodelmesh,p7_anim_zm_barricade_board_04_lod0bb3edfb6,3184,0,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
33,xmodelmesh,p7_anim_zm_barricade_board_05_lod09bc63c35,2160,0,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
34,xmodelmesh,p7_anim_zm_barricade_board_06_lod0ae9daec0,2288,0,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
35,xmodelmesh,p7_zm_der_pswitch_handle_lod066495e4b,2960,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
36,xmodelmesh,p7_zm_vending_packapunch_lod0c57e5236,1488,32976,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
37,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod0d243ccf1,352,8448,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
38,xmodelmesh,p7_zm_der_magic_box_fake_lod0b7c08597,352,18816,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
39,xmodelmesh,p7_zm_der_magic_box_lod41c5f5361,928,68080,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
40,xmodelmesh,wpn_t7_hero_spike_prop2b7878fe,560,64688,|wpn_t7_hero_spike_prop|xmodel|pbt_wawtakeo|playerbodytype|zm_character_customization|customizationtable|zone_source/zm_whoswho.zone|csv
41,xmodelmesh,wpn_t7_zmb_perk_bottle_lod19e101e7b,576,4672,|wpn_t7_zmb_perk_bottle_elemental_pop_world|xmodel|zombie_perk_bottle_elemental_pop|weapon|hb21_perks.zpkg|csv|zone_source/zm_whoswho.zone|csv
42,xmodelmesh,p7_zm_der_pswitch_body_lod0c02f5a4a,800,12352,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
43,xmodelmesh,p7_cinder_block_lod26133b898,4096,0,|p7_cinder_block|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
44,xmodelmesh,p7_box_wood_01_long_lod4519affb9,352,11648,|p7_box_wood_01_long|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
45,xmodelmesh,p7_box_wood_01_small_lod4e4d5ba46,352,8000,|p7_box_wood_01_sm|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
46,xmodelmesh,p7_debris_wood_plywood_2x8_bowed_lod0e81730c,1680,0,|p7_debris_wood_plywood_2x8_bowed_dirty|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
47,xmodelmesh,p7_anim_zm_barricade_board_01_lod080d2d065,240,5232,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
48,xmodelmesh,p7_anim_zm_barricade_board_02_lod014b845ac,4064,0,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
49,xmodelmesh,p7_anim_zm_barricade_board_03_lod0e436a2ad,4128,0,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
50,xmodelmesh,p7_anim_zm_barricade_board_04_lod0f3b15342,240,5216,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
51,xmodelmesh,p7_anim_zm_barricade_board_05_lod0543f9a9a,4032,0,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
52,xmodelmesh,p7_anim_zm_barricade_board_06_lod010010904,4080,0,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
53,xmodelmesh,p7_zm_der_pswitch_handle_lod063410b3d,464,5168,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
54,xmodelmesh,p7_zm_vending_packapunch_lod053be907d,1600,63360,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
55,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod0a953f994,352,13664,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
56,xmodelmesh,p7_zm_der_magic_box_fake_lod0a7dbe4f2,352,33696,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
57,xmodelmesh,p7_zm_der_magic_box_lod45878ad2c,928,96560,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
58,xmodelmesh,c_c_zom_der_hellhound_lod46c92a12,512,56032,|c_zom_der_hellhound_fb|xmodel|c_zom_der_hellhound|character|spawner_zm_factory_zombie_dog|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
59,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_rarm_lod01d19013e,480,15792,|p7_zm_dlchd_pro_honorguard_zombie_s_rarm|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
60,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_rleg_lod0b0d49744,480,7168,|p7_zm_dlchd_pro_honorguard_zombie_s_rleg|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
61,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_larm_lod0e0ed3dc2,480,15696,|p7_zm_dlchd_pro_honorguard_zombie_s_larm|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
62,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_lleg_lod09de08fdd,480,6976,|p7_zm_dlchd_pro_honorguard_zombie_s_lleg|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
63,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_lod0237b5567,816,67392,|p7_zm_dlchd_pro_honorguard_zombie_body01|xmodel|c_zom_dlchd_zombie1_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
64,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_head_lod0643d2807,352,10960,|p7_zm_dlchd_pro_honorguard_zombie_head1|xmodel|c_zom_dlchd_zombie2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
65,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_upclean_lod01425f5c0,624,55984,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_upclean|xmodel|c_zom_dlchd_zombie1_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
66,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_rarmoff_lod020d789ef,816,48592,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_rarmoff|xmodel|c_zom_dlchd_zombie1_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
67,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_larmoff_lod0b6febbf6,816,47856,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_larmoff|xmodel|c_zom_dlchd_zombie1_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
68,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_g_behead_lod03c500e7,480,6128,|p7_zm_dlchd_pro_honorguard_zombie_g_behead|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
69,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_lowclean_lod0f8a7be01,336,11584,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_lowclean|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
70,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_rlegoff_lod08a43f93d,528,13168,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_rlegoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
71,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_llegoff_lod03ae8662,544,13712,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_llegoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
72,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body1_g_blegsoff_lod0af6caae,752,15984,|p7_zm_dlchd_pro_honorguard_zombie_body01_g_blegsoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
73,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_head2_lod06735e344,352,10736,|p7_zm_dlchd_pro_honorguard_zombie_head2|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
74,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body2_lod015f4d194,816,68400,|p7_zm_dlchd_pro_honorguard_zombie_body02|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
75,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body2_g_upclean_lod0cf20bb0f,624,57216,|p7_zm_dlchd_pro_honorguard_zombie_body02_g_upclean|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
76,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body2_g_rarmoff_lod0d9c7b4fb,816,49552,|p7_zm_dlchd_pro_honorguard_zombie_body02_g_rarmoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
77,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_body2_g_larmoff_lod0bf93552a,816,49664,|p7_zm_dlchd_pro_honorguard_zombie_body02_g_larmoff|xmodel|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
78,xmodelmesh,wpn_t7_hero_spike_prop44118231,560,99488,|wpn_t7_hero_spike_prop|xmodel|pbt_wawtakeo|playerbodytype|zm_character_customization|customizationtable|zone_source/zm_whoswho.zone|csv
79,xmodelmesh,c_t7_mp_warrior_mpc_body1_g_rarmspawn_lod474c1fa9f,480,34096,|c_t7_mp_warrior_mpc_body1_s_rarm|xmodel|c_t7_mp_warrior_mpc_body1_s_character_def|scriptbundle|pbt_zm_wawtakeo_body|playerbodystyle|pbt_wawtakeo|playerbodytype|zm_character_customization|customizationtable|zone_source/zm_whoswho.zone|csv
80,xmodelmesh,c_t7_mp_warrior_mpc_body1_g_rlegspawn_lod4b006ca87,928,10704,|c_t7_mp_warrior_mpc_body1_s_rleg|xmodel|c_t7_mp_warrior_mpc_body1_s_character_def|scriptbundle|pbt_zm_wawtakeo_body|playerbodystyle|pbt_wawtakeo|playerbodytype|zm_character_customization|customizationtable|zone_source/zm_whoswho.zone|csv
81,xmodelmesh,c_t7_mp_warrior_mpc_body1_g_larmspawn_lod4b8137c60,592,27760,|c_t7_mp_warrior_mpc_body1_s_larm|xmodel|c_t7_mp_warrior_mpc_body1_s_character_def|scriptbundle|pbt_zm_wawtakeo_body|playerbodystyle|pbt_wawtakeo|playerbodytype|zm_character_customization|customizationtable|zone_source/zm_whoswho.zone|csv
82,xmodelmesh,c_t7_mp_warrior_mpc_body1_g_llegspawn_lod458bb6c47,928,9328,|c_t7_mp_warrior_mpc_body1_s_lleg|xmodel|c_t7_mp_warrior_mpc_body1_s_character_def|scriptbundle|pbt_zm_wawtakeo_body|playerbodystyle|pbt_wawtakeo|playerbodytype|zm_character_customization|customizationtable|zone_source/zm_whoswho.zone|csv
83,xmodelmesh,wpn_t7_zmb_perk_bottle_lod129ca8224,576,6912,|wpn_t7_zmb_perk_bottle_elemental_pop_world|xmodel|zombie_perk_bottle_elemental_pop|weapon|hb21_perks.zpkg|csv|zone_source/zm_whoswho.zone|csv
84,xmodelmesh,p7_zm_der_pswitch_body_lod08f16cbc,912,23680,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
85,xmodelmesh,p7_cinder_block_lod24d9945c2,224,5904,|p7_cinder_block|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
86,xmodelmesh,p7_box_wood_01_long_lod3eb2f62f6,352,16720,|p7_box_wood_01_long|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
87,xmodelmesh,p7_box_wood_01_small_lod333441738,352,11600,|p7_box_wood_01_sm|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
88,xmodelmesh,p7_debris_wood_plywood_2x8_bowed_lod0b9234cca,2128,0,|p7_debris_wood_plywood_2x8_bowed_dirty|xmodel|maps/zm/zm_whoswho.d3dbsp|gfx_map|zone_source/zm_whoswho.zone|csv
89,xmodelmesh,p7_anim_zm_barricade_board_01_lod076cf1ef,240,8304,|p7_anim_zm_barricade_board_01|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
90,xmodelmesh,p7_anim_zm_barricade_board_02_lod0f2a4a649,240,6224,|p7_anim_zm_barricade_board_02|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
91,xmodelmesh,p7_anim_zm_barricade_board_03_lod0fae16b96,240,6464,|p7_anim_zm_barricade_board_03|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
92,xmodelmesh,p7_anim_zm_barricade_board_04_lod0868fcf4e,240,8352,|p7_anim_zm_barricade_board_04|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
93,xmodelmesh,p7_anim_zm_barricade_board_05_lod0c0d9e76c,240,6176,|p7_anim_zm_barricade_board_05|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
94,xmodelmesh,p7_anim_zm_barricade_board_06_lod0f4c004fa,240,6464,|p7_anim_zm_barricade_board_06|xmodel|zmcore_basicwoodbarrier|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
95,xmodelmesh,p7_zm_der_pswitch_handle_lod0d75f8d9e,464,9456,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
96,xmodelmesh,p7_zm_vending_packapunch_lod0a8ad376e,1616,108304,|p7_zm_vending_packapunch_on|xmodel|zmcore_packapunch|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
97,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod06382ff96,352,25968,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
98,xmodelmesh,p7_zm_der_magic_box_fake_lod0c659ad5f,352,72272,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
99,xmodelmesh,p7_zm_der_magic_box_lod48dacef7c,928,116592,|p7_zm_der_magic_box|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
100,xmodelmesh,c_c_zom_der_hellhound_lod3d9ffaf9f,608,98384,|c_zom_der_hellhound_fb|xmodel|c_zom_der_hellhound|character|spawner_zm_factory_zombie_dog|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
101,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_rarm_lod116d478ae,480,17824,|p7_zm_dlchd_pro_honorguard_zombie_s_rarm|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
102,xmodelmesh,c_zom_dlchd_pro_honorguard_zombie_s_rleg_lod1c5b5b111,480,14208,|p7_zm_dlchd_pro_honorguard_zombie_s_rleg|xmodel|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_whoswho.d3dbsp|col_map|zone_source/zm_whoswho.zone|csv
