index,type,name,resident,streamed,parentStack
1,string,,92598,0,||assetlist
18,xmodelmesh,p7_cai_work_table_wood_03_bare_lod572006dae,2016,0,|p7_cai_work_table_wood_03_bare|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
19,xmodelmesh,p7_canteen_bottle_lod418bea7ee,1408,0,|p7_canteen_bottle|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
20,xmodelmesh,p7_chain_metal_bracket_01_lod08d5b32f5,1232,0,|p7_chain_metal_bracket_01_rusty|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
21,xmodelmesh,p7_chalkboard_vintage_lod438d3dd5c,1568,0,|p7_chalkboard_vintage|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
22,xmodelmesh,p7_chemistry_kit_round_flask_lod0d5f8084b,1360,0,|p7_chemistry_kit_round_flask|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
23,xmodelmesh,p7_cigarette_pack_lod0cc2f643e,1136,0,|p7_cigarette_pack|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
24,xmodelmesh,p7_crate_wood_01_lod263d6e227,1472,0,|p7_crate_wood_01_dark|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
25,xmodelmesh,p7_crate_wood_01_open_lod2be829c20,1568,0,|p7_crate_wood_01_open|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
26,xmodelmesh,p7_crate_wood_01_open_lid_lod2eede6b0f,1408,0,|p7_crate_wood_01_open_lid|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
27,xmodelmesh,p7_crate_wood_01_short_lod29dcaf9c0,1360,0,|p7_crate_wood_01_short_med_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
28,xmodelmesh,p7_debris_clothing_pants_02_lod07bb91eca,1280,0,|p7_debris_clothing_pants_02|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
29,xmodelmesh,p7_debris_clothing_tshirts_01_lod0bf1b3c38,992,0,|p7_debris_clothing_tshirts_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
30,xmodelmesh,p7_debris_newspaper_corner_01_lod07a931c8f,1152,0,|p7_debris_newspaper_corner_01_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
31,xmodelmesh,p7_debris_newspaper_corner_02_lod0ac41fe20,1168,0,|p7_debris_newspaper_corner_02_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
32,xmodelmesh,p7_debris_newspaper_corner_03_lod0eaae7050,1152,0,|p7_debris_newspaper_corner_03_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
33,xmodelmesh,p7_debris_newspaper_corner_04_lod0874cf3c1,1264,0,|p7_debris_newspaper_corner_04_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
34,xmodelmesh,p7_debris_trash_drink_carrier_01_lod0f6c71168,1184,0,|p7_debris_trash_drink_carrier_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
35,xmodelmesh,p7_debris_trash_cup_coffee_02_lod0dcb8f37,1056,0,|p7_debris_trash_cup_coffee_02|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
36,xmodelmesh,p7_debris_trash_cup_coffee_01_lod0a15c8966,1184,0,|p7_debris_trash_cup_coffee_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
37,xmodelmesh,p7_debris_trash_paper_02_lod07fda7021,1008,0,|p7_debris_trash_paper_02|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
38,xmodelmesh,p7_debris_trash_snack_bag_02_lod03a0d7794,1072,0,|p7_debris_trash_snack_bag_02|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
39,xmodelmesh,p7_debris_trash_wrapper_01_lod0f70a60bb,976,0,|p7_debris_trash_wrapper_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
40,xmodelmesh,p7_debris_trash_wrapper_02_lod0f1a78962,1120,0,|p7_debris_trash_wrapper_02|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
41,xmodelmesh,p7_zm_debris_newspaper_german_02_lod0f487fd,1264,0,|p7_zm_debris_newspaper_german_02|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
42,xmodelmesh,p7_debris_trash_paper_plate_01_lod09bf8e3f9,1088,0,|p7_debris_trash_paper_plate_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
43,xmodelmesh,p7_debris_trash_paper_09_lod05ea50127,1072,0,|p7_debris_trash_paper_09|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
44,xmodelmesh,p7_zm_debris_newspaper_german_01_lod0ec08bad5,1008,0,|p7_zm_debris_newspaper_german_01_burnt|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
45,xmodelmesh,p7_debris_trash_food_box_01_lod0ec86741e,1040,0,|p7_debris_trash_food_box_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
46,xmodelmesh,p7_debris_trash_fabsoft_01_lod081df81d3,1088,0,|p7_debris_trash_fabsoft_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
47,xmodelmesh,p7_debris_trash_paper_06_lod0aa326f4d,1152,0,|p7_debris_trash_paper_06|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
48,xmodelmesh,p7_debris_trash_snack_bag_06_lod04ee2c663,1040,0,|p7_debris_trash_snack_bag_06|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
49,xmodelmesh,p7_debris_trash_wrapper_03_lod0fcfc14db,1008,0,|p7_debris_trash_wrapper_03|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
50,xmodelmesh,p7_zm_perk_bottle_broken_lod0987a503a,2576,0,|p7_zm_perk_bottle_broken|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
51,xmodelmesh,p7_debris_trash_snack_bag_03_lod0e3822697,1216,0,|p7_debris_trash_corner_clump_02|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
52,xmodelmesh,p7_debris_wood_plank_old_128_lod0338c0202,1296,0,|p7_debris_wood_plank_old_128_darker_tint_grn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
53,xmodelmesh,p7_debris_wood_plank_old_128_splintered_lod76ee031a2,1280,0,|p7_debris_wood_plank_old_128_splintered|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
54,xmodelmesh,p7_debris_wood_plank_old_64_lod0d803b59b,1264,0,|p7_debris_wood_plank_old_64_dark|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
55,xmodelmesh,p7_debris_wood_plank_old_splintered_64_lod078a9c2ff,1344,0,|p7_debris_wood_plank_old_64_splintered|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
56,xmodelmesh,p7_debris_wood_plank_old_64b_lod073b02423,1280,0,|p7_debris_wood_plank_old_64b_darker_tint_grn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
57,xmodelmesh,p7_debris_wood_plank_old_64b_splintered_lod7b8d42988,1344,0,|p7_debris_wood_plank_old_64b_splintered|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
58,xmodelmesh,p7_debris_wood_plywood_2x4_flat_lod0656c20f9,1856,0,|p7_debris_wood_plywood_2x4_flat_white_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
59,xmodelmesh,p7_debris_wood_plywood_2x8_bowed_lod0341eff9,1664,0,|p7_debris_wood_plywood_2x8_bowed_dirty|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
60,xmodelmesh,p7_debris_wood_plywood_2x8_cracked_lod094cdfd92,1536,0,|p7_debris_wood_plywood_2x8_cracked_dirty_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
61,xmodelmesh,p7_debris_wood_plywood_2x8_flat_lod02396e30,1552,0,|p7_debris_wood_plywood_2x8_flat_dirty_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
62,xmodelmesh,p7_debris_wood_plywood_4x4_flat_lod030063d34,1552,0,|p7_debris_wood_plywood_4x4_flat_dirty_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
63,xmodelmesh,p7_debris_wood_plywood_4x8_bowed_lod025a9bd,1312,0,|p7_debris_wood_plywood_4x8_bowed_dirty_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
64,xmodelmesh,p7_debris_wood_plywood_4x8_flat_lod06b62367a,1792,0,|p7_debris_wood_plywood_4x8_flat_dirty_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
65,xmodelmesh,p7_desk_metal_old_01_drawer_large_01_lod52e8bd02d,1408,0,|p7_desk_metal_old_01_drawer_large_01_rusty|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
66,xmodelmesh,p7_desk_metal_old_01_drawer_small_01_lod59259c382,1392,0,|p7_desk_metal_old_01_drawer_small_01_rusty|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
67,xmodelmesh,p7_farm_tools_hoe_lod3e8cfc228,1360,0,|p7_farm_tools_hoe|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
68,xmodelmesh,p7_farm_tools_pitchfork_lod333fd1816,1456,0,|p7_farm_tools_pitchfork|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
69,xmodelmesh,p7_farm_tools_pliers_01_lod37db07ba7,1376,0,|p7_farm_tools_pliers_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
70,xmodelmesh,p7_farm_tools_shovel_01_lod3c81790c3,1216,0,|p7_farm_tools_shovel_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
71,xmodelmesh,p7_farm_tools_wrench_lod25d8697a0,1088,0,|p7_farm_tools_wrench|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
72,xmodelmesh,p7_foliage_grass_tall_cluster_lrg_lod09a5fd265,1120,0,|p7_foliage_grass_tall_cluster_lrg|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
73,xmodelmesh,p7_foliage_grass_tall_cluster_med_lod068b5111f,1552,0,|p7_foliage_grass_tall_cluster_med_sway|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
74,xmodelmesh,p7_foliage_plant_lillypad1_red_sway_lod73dd0eb0a,864,0,|p7_foliage_plant_lillypad1_red_sway|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
75,xmodelmesh,p7_foliage_lillypad_bunch2_lod03db39714,1536,0,|p7_foliage_plant_lillypad_bunch2_sway|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
76,xmodelmesh,p7_foliage_plant_meskel_1_lod55707ef92,3888,0,|p7_foliage_plant_lion_ear_flower_medium_red|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
77,xmodelmesh,p7_foliage_plant_massangeana_sm_lod713747c24,1376,0,|p7_foliage_plant_massangeana_sm|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
78,xmodelmesh,p7_foliage_plant_water_lilly_flower_orange_lod0f2e33a35,1328,0,|p7_foliage_plant_water_lily_flower_orange|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
79,xmodelmesh,p7_foliage_tree_palm_coconut_small_lod6eeadad3f,464,14016,|p7_foliage_tree_palm_coconut_small|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
80,xmodelmesh,p7_foliage_tree_palm_coconut_tall_lod646097bae,464,14544,|p7_foliage_tree_palm_coconut_tall|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
81,xmodelmesh,p7_foliage_distictis_ground_192_lod1c6f33987,1376,0,|p7_foliage_vines_floor_192|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
82,xmodelmesh,p7_foliage_vines_floor_64_lod0ea104f3b,1488,0,|p7_foliage_vines_floor_64_sway|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
83,xmodelmesh,p7_foliage_vines_floor_clump_64_lod0f9abd3de,1520,0,|p7_foliage_vines_floor_clump_64|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
84,xmodelmesh,p7_foliage_distictis_hanging_ledge_128_lod1660a739a,1536,0,|p7_foliage_vines_hanging_flat_128_sway|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
85,xmodelmesh,p7_foliage_wild_ginger_cover_64_lod0d633276e,1440,0,|p7_foliage_wild_ginger_cover_64|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
86,xmodelmesh,p7_food_fruit_banana_bunch_dmg_01a_lod7cf1fb0a2,1680,0,|p7_food_fruit_banana_bunch_dmg_01a|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
87,xmodelmesh,p7_food_fruit_banana_bunch_dmg_01b_lod030370c9c,1360,0,|p7_food_fruit_banana_bunch_dmg_01b|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
88,xmodelmesh,p7_food_fruit_orange_lod4c85e71df,1184,0,|p7_food_fruit_orange|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
89,xmodelmesh,p7_food_fruit_watermelon_lod4486bc726,1232,0,|p7_food_fruit_watermelon|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
90,xmodelmesh,p7_fxanim_gp_medical_divider_cloth_panel_bloody_01_smod_lod777852832,3088,0,|p7_fxanim_gp_medical_divider_cloth_panel_bloody_01_smod|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
91,xmodelmesh,p7_fxanim_gp_medical_divider_cloth_panel_bloody_02_smod_lod76fcbd4a5,2528,0,|p7_fxanim_gp_medical_divider_cloth_panel_bloody_02_smod|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
92,xmodelmesh,p7_fxanim_gp_medical_divider_cloth_panel_bloody_03_smod_lod7845a5c06,3088,0,|p7_fxanim_gp_medical_divider_cloth_panel_bloody_03_smod|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
93,xmodelmesh,p7_kitchen_knives_set_cleaver_lod0e0968c73,1408,0,|p7_kitchen_knives_set_cleaver|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
94,xmodelmesh,p7_medical_cot_no_legs_lod2b17eebf7,1264,0,|p7_medical_cot_no_legs_tan|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
95,xmodelmesh,p7_medical_dish_kidney_lod59c306f1d,1248,0,|p7_medical_dish_kidney_bloody|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
96,xmodelmesh,p7_medical_first_aid_case_01_lod79d97dc32,3632,0,|p7_medical_first_aid_case_01|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
97,xmodelmesh,p7_medical_first_aid_case_01_instrument_lod7e6513d7b,3664,0,|p7_medical_first_aid_case_01_instrument|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
98,xmodelmesh,p7_medical_gauze_sanitation_towels_02_lod53615e03f,2256,0,|p7_medical_gauze_sanitation_towels_02_dirty|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
99,xmodelmesh,p7_medical_stretcher_set_lod2bb6f31e4,3136,0,|p7_medical_stretcher_set_worn|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
100,xmodelmesh,p7_medical_surgical_bowl_bloody_lod7dfc8292a,1008,0,|p7_medical_surgical_bowl_bloody|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
101,xmodelmesh,p7_medical_surgical_cart_metal_01_rusted_lod77dca717a,368,5792,|p7_medical_surgical_cart_metal_01_rusted|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
102,xmodelmesh,p7_medical_surgical_gauze_bloody_lod7fa2c5848,816,0,|p7_medical_surgical_gauze_bloody|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
103,xmodelmesh,p7_medical_surgical_tools_bonesaw_lod0e415a91e,1024,0,|p7_medical_surgical_tools_bonesaw|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
104,xmodelmesh,p7_medical_surgical_tools_clamps_lod01ce2d9c3,1232,0,|p7_medical_surgical_tools_clamps|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
105,xmodelmesh,p7_medical_surgical_tools_clip_lod0cb8dbdc1,1440,0,|p7_medical_surgical_tools_clip|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
106,xmodelmesh,p7_medical_surgical_tools_clippers_lod0e4bc6bd,1552,0,|p7_medical_surgical_tools_clippers|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
107,xmodelmesh,p7_medical_surgical_tools_hammer_lod0c41f2f2b,1376,0,|p7_medical_surgical_tools_hammer|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
108,xmodelmesh,p7_medical_surgical_tools_hammer_2_lod71e921009,1600,0,|p7_medical_surgical_tools_hammer_2|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
109,xmodelmesh,p7_medical_surgical_tools_knife_lod0145c4f12,1104,0,|p7_medical_surgical_tools_knife|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
110,xmodelmesh,p7_medical_surgical_tools_syringe_lod0bce53cdc,1536,0,|p7_medical_surgical_tools_syringe|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
111,xmodelmesh,p7_medical_surgical_tools_tongs_lod09d75282a,1120,0,|p7_medical_surgical_tools_tongs|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
112,xmodelmesh,p7_medical_surgical_tools_tray_lod062b47b7b,1216,0,|p7_medical_surgical_tools_tray|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
113,xmodelmesh,p7_medical_surgical_tray_tools_bloody_lod0d4040184,1328,0,|p7_medical_surgical_tray_tools_bloody|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
114,xmodelmesh,p7_newspaper_group_01_lod0d61a0a32,1888,0,|p7_newspaper_group_01_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
115,xmodelmesh,p7_newspaper_group_02_lod0f5c03118,2928,0,|p7_newspaper_group_02_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
116,xmodelmesh,p7_pan_metal_sauce_lod4c63a4a36,1232,0,|p7_pan_metal_sauce_dirty|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
117,xmodelmesh,p7_plank_wood_broken_2x4x64_lod03b1f1f37,1328,0,|p7_plank_wood_broken_2x4x64_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
118,xmodelmesh,p7_plank_wood_broken_2x4x64_fx_lod72503d42b,1264,0,|p7_plank_wood_broken_2x4x64_fx|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
119,xmodelmesh,p7_plank_wood_broken_sml_2x4x64_lod0d7b3d305,1408,0,|p7_plank_wood_broken_sml_2x4x64_wet|xmodel|maps/zm/zm_swamp_remastered.d3dbsp|gfx_map|zone_source/zm_swamp_remastered.zone|csv
