index,type,name,resident,streamed,parentStack
19,xmodelmesh,p7_zm_sha_foliage_grass_line_01_lod79baa96a7,1360,0,|p7_zm_sha_foliage_grass_line_01|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
20,xmodelmesh,p7_zm_isl_foliage_grass_tall_cluster_lrg_dry_sway_lod7b9f608a1,1536,0,|p7_zm_isl_foliage_grass_tall_cluster_lrg_dry_sway|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
21,xmodelmesh,p7_zm_isl_foliage_grass_tall_cluster_lrg_lod7febe1a96,1536,0,|p7_zm_isl_foliage_grass_tall_cluster_lrg|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
22,xmodelmesh,p7_zm_der_light_cage_02_lod0c7c6b782,1808,0,|p7_zm_der_light_cage_02|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
23,xmodelmesh,p7_zm_gen_debris_concrete_rubble_lg_01_no_metal_flat_lod_lod7d668e42c,1360,0,|p7_zm_gen_debris_concrete_rubble_lg_01_no_metal_flat_lod|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
24,xmodelmesh,p7_zm_gen_debris_concrete_rubble_lg_02_no_metal_flat_lod75f41020,1328,0,|p7_zm_gen_debris_concrete_rubble_lg_02_no_metal_flat|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
25,xmodelmesh,veh_t7_dlc_b17_bomber_piece_body_lod7c6b8a13e,1584,18256,|veh_t7_dlc_b17_bomber_piece_body|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
26,xmodelmesh,veh_t7_dlc_he177_bomber_piece_engine_left_lod7cca738db,4368,0,|veh_t7_dlc_he177_bomber_piece_engine_left|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
27,xmodelmesh,p7_electrical_box_set2_box03_lod09b2e7517,1424,0,|p7_electrical_box_set2_box03|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
28,xmodelmesh,p7_zm_nac_cabinet_wood_vintage_door_rt_lod738f95894,480,4864,|p7_zm_nac_cabinet_wood_vintage_door_rt|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
29,xmodelmesh,p7_zm_nac_cabinet_wood_vintage_door_lt_lod763d507fa,592,5024,|p7_zm_nac_cabinet_wood_vintage_door_lt|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
30,xmodelmesh,p7_zm_nac_truck_opel_blitz_lod7ced597ae,352,7264,|p7_zm_nac_truck_opel_blitz|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
31,xmodelmesh,p7_zm_der_pswitch_body_lod0324925aa,2512,0,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
32,xmodelmesh,p7_anim_zm_barricade_board_04_lod0fcb92db7,1488,0,|p7_anim_zm_barricade_board_04|xmodel|waw2_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
33,xmodelmesh,p7_anim_zm_barricade_board_02_lod0491df694,1776,0,|p7_anim_zm_barricade_board_02|xmodel|waw2_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
34,xmodelmesh,p7_anim_zm_barricade_board_03_lod017d3dfbc,1840,0,|p7_anim_zm_barricade_board_03|xmodel|waw2_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
35,xmodelmesh,p7_anim_zm_barricade_board_05_lod0c7707369,1616,0,|p7_anim_zm_barricade_board_05|xmodel|waw2_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
36,xmodelmesh,p7_anim_zm_barricade_board_06_lod08f8bba21,1872,0,|p7_anim_zm_barricade_board_06|xmodel|waw2_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
37,xmodelmesh,p7_zm_zod_bubblegum_machine_gumball_lod417ccb6dc,1152,0,|p7_zm_zod_bubblegum_machine_gumball_blue|xmodel|waw2_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
38,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod06a9106b2,2832,0,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
39,xmodelmesh,p7_zm_der_magic_box_fake_lod0d37d3899,352,5152,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
40,xmodelmesh,p7_gib_chunk_meat_02_lod021a20dee,1024,0,|p7_gib_chunk_meat_02|xmodel|impacts/fx_bul_impact_blood_head_fatal|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_vector_k10_up|weapon|zone_source/zm_green_run_nacht.zone|csv
41,xmodelmesh,p7_gib_chunk_meat_03_lod0afc48326,1104,0,|p7_gib_chunk_meat_03|xmodel|impacts/fx_bul_impact_blood_head_fatal|fx|entity_enter_bullet_small|entityfximpacts|bullet_small_enter|impactsfxtable|t6_vector_k10_up|weapon|zone_source/zm_green_run_nacht.zone|csv
42,xmodelmesh,p7_gib_chunk_flesh_01_lod073297d22,1280,0,|p7_gib_chunk_flesh_01|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
43,xmodelmesh,p7_gib_chunk_flesh_03_lod0b438686a,1264,0,|p7_gib_chunk_flesh_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
44,xmodelmesh,p7_gib_chunk_bone_03_lod03cede14d,1152,0,|p7_gib_chunk_bone_03|xmodel|blood/fx_blood_gib_leg_sever_burst|fx|c_zom_dlchd_zombie_none_gib_def|scriptbundle|c_zom_dlchd_zombie2_head2|character|spawner_zm_dlchd_zombie|aitype|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
45,xmodelmesh,p7_zm_der_pswitch_handle_lod09e863e5e,1456,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
46,xmodelmesh,wm_bar8d140cfc,1552,0,|wm_bar_up|xmodel|t4_bar_up|weapon|zone_source/zm_green_run_nacht.zone|csv
47,xmodelmesh,p7_sandbag_stack_44_middle_lod4ed5a4b8f,2704,0,|p7_sandbag_stack_44_middle|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
48,xmodelmesh,p7_zm_mob_lamp_tinhat_on_lod660155574,1632,0,|p7_zm_mob_lamp_tinhat_on|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
49,xmodelmesh,p7_zm_mob_lamp_tinhat_off_lod660155574,1632,0,|p7_zm_mob_lamp_tinhat_off|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
50,xmodelmesh,p7_tire_rubber_worn_lod0a154697f,4464,0,|p7_tire_rubber_worn|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
51,xmodelmesh,p7_sandbag_stack_44_end_lod29a8eed8a,352,9632,|p7_sandbag_stack_44_end|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
52,xmodelmesh,p7_zm_nac_foliage_palm_pacific_snapped_01_lod68594e8fd,1440,0,|p7_zm_nac_foliage_palm_pacific_snapped_01|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
53,xmodelmesh,p7_zm_asc_barrel_metal_dmg_lod637297fc4,4176,0,|p7_zm_asc_barrel_metal_dmg|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
54,xmodelmesh,p7_ram_foliage_grass_tall_wild_lod65ebb501,2432,0,|p7_ram_foliage_grass_tall_wild|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
55,xmodelmesh,p7_barrel_keg_beer_metal_lod6866891e0,240,7072,|p7_barrel_keg_beer_metal_rusty|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
56,xmodelmesh,p7_eth_rock_large_02_lod02f34d083,1776,0,|p7_eth_rock_large_02|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
57,xmodelmesh,p7_eth_rock_large_03_lod0c8568bb6,2704,0,|p7_eth_rock_large_03_prologue|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
58,xmodelmesh,veh_t7_dlc_b17_bomber_piece_nose_lod6e33678ac,1696,34032,|veh_t7_dlc_b17_bomber_piece_nose|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
59,xmodelmesh,p7_zm_nac_cabinet_wood_vintage_lod65b3ba16b,464,14688,|p7_zm_nac_cabinet_wood_vintage|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
60,xmodelmesh,p7_foliage_tree_elm_english_autumn_tall_lod29d980e9a,704,101360,|p7_foliage_tree_elm_english_dead_tall|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
61,xmodelmesh,p7_foliage_tree_ponderosa_pine_tall_dead_lod66e3e2db4,368,30288,|p7_foliage_tree_ponderosa_pine_tall_dead|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
62,xmodelmesh,p7_zm_sha_foliage_grass_line_01_lod6a4d7678f,1888,0,|p7_zm_sha_foliage_grass_line_01|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
63,xmodelmesh,p7_zm_isl_foliage_grass_tall_cluster_lrg_dry_sway_lod6b9f608a1,1584,0,|p7_zm_isl_foliage_grass_tall_cluster_lrg_dry_sway|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
64,xmodelmesh,p7_zm_isl_foliage_grass_tall_cluster_lrg_lod6febe1a96,1536,0,|p7_zm_isl_foliage_grass_tall_cluster_lrg|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
65,xmodelmesh,p7_zm_der_light_cage_02_lod05febdfea,2992,0,|p7_zm_der_light_cage_02|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
66,xmodelmesh,p7_zm_gen_debris_concrete_rubble_lg_01_no_metal_flat_lod_lod64637239e,1792,0,|p7_zm_gen_debris_concrete_rubble_lg_01_no_metal_flat_lod|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
67,xmodelmesh,p7_zm_gen_debris_concrete_rubble_lg_02_no_metal_flat_lod65f41020,1248,0,|p7_zm_gen_debris_concrete_rubble_lg_02_no_metal_flat|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
68,xmodelmesh,veh_t7_dlc_b17_bomber_piece_body_lod630d5799d,1696,33232,|veh_t7_dlc_b17_bomber_piece_body|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
69,xmodelmesh,veh_t7_dlc_he177_bomber_piece_wing_left_lod643258401,1264,10208,|veh_t7_dlc_he177_bomber_piece_wing_left|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
70,xmodelmesh,veh_t7_dlc_he177_bomber_piece_engine_left_lod6ed602711,1152,6736,|veh_t7_dlc_he177_bomber_piece_engine_left|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
71,xmodelmesh,p7_zm_nac_cabinet_wood_vintage_door_rt_lod638f95894,480,4880,|p7_zm_nac_cabinet_wood_vintage_door_rt|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
72,xmodelmesh,p7_zm_nac_cabinet_wood_vintage_door_lt_lod663d507fa,592,5024,|p7_zm_nac_cabinet_wood_vintage_door_lt|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
73,xmodelmesh,p7_zm_nac_truck_opel_blitz_lod67824967,464,13760,|p7_zm_nac_truck_opel_blitz|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
74,xmodelmesh,p7_zm_der_pswitch_body_lod05296e5de,4032,0,|p7_zm_der_pswitch_body|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
75,xmodelmesh,p7_anim_zm_barricade_board_04_lod01e93d5f,1824,0,|p7_anim_zm_barricade_board_04|xmodel|waw2_basicwoodbarrier_hide_pieces|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
76,xmodelmesh,p7_zm_der_magic_box_fake_trunk_lod03cd1fa2a,352,4464,|p7_zm_der_magic_box_fake_trunk|xmodel|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
77,xmodelmesh,p7_zm_der_magic_box_fake_lod090d351d4,352,9776,|p7_zm_der_magic_box_fake|xmodel|zmcore_magicbox|zbarrier|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
78,xmodelmesh,p7_zm_der_pswitch_handle_lod0250846ac,2080,0,|p7_zm_der_pswitch_handle|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|col_map|zone_source/zm_green_run_nacht.zone|csv
79,xmodelmesh,wm_bare957189a,1856,0,|wm_bar_up|xmodel|t4_bar_up|weapon|zone_source/zm_green_run_nacht.zone|csv
80,xmodelmesh,p7_shelf_industrial_vintage_96_lod47c1660ac,352,22160,|p7_shelf_industrial_vintage_96|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
81,xmodelmesh,p7_sandbag_stack_44_middle_lod473373072,352,4512,|p7_sandbag_stack_44_middle|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
82,xmodelmesh,p7_zm_mob_lamp_tinhat_on_lod5311242f8,2976,0,|p7_zm_mob_lamp_tinhat_on|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
83,xmodelmesh,p7_zm_mob_lamp_tinhat_off_lod5311242f8,3024,0,|p7_zm_mob_lamp_tinhat_off|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
84,xmodelmesh,p7_zm_kin_trunk_theater_lod5e2d77773,912,47568,|p7_zm_kin_trunk_theater|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
85,xmodelmesh,p7_foliage_grass_tall_cluster_lrg_lod03f5a6b4,1920,0,|p7_foliage_grass_tall_cluster_lrg|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
86,xmodelmesh,p7_zm_isl_pallet_wood_rustic_lod58f51b87f,464,6752,|p7_zm_isl_pallet_wood_rustic|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
87,xmodelmesh,p7_tire_rubber_worn_lod0bd663950,240,6352,|p7_tire_rubber_worn|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
88,xmodelmesh,p7_zm_nac_trap_stick_wood_lod561a253b1,464,19424,|p7_zm_nac_trap_stick_wood|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
89,xmodelmesh,p7_sandbag_stack_44_end_lod284f1434e,352,16976,|p7_sandbag_stack_44_end|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
90,xmodelmesh,p7_foliage_tree_birch_sml_green_lod51adb4981,688,42016,|p7_foliage_tree_birch_sml_dead|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
91,xmodelmesh,p7_zm_nac_foliage_palm_pacific_snapped_01_lod58594e8fd,1600,0,|p7_zm_nac_foliage_palm_pacific_snapped_01|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
92,xmodelmesh,p7_zm_ori_barbedwire_coil_lod5fe81c051,3504,0,|p7_zm_ori_barbedwire_coil|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
93,xmodelmesh,p7_foliage_tree_birch_med_dead_lod534a486ab,464,40208,|p7_foliage_tree_birch_med_dead|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
94,xmodelmesh,p7_zm_ver_pole_telephone_whole_lod564983133,240,21712,|p7_zm_ver_pole_telephone_whole|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
95,xmodelmesh,p7_zm_asc_barrel_metal_dmg_lod537297fc4,4240,0,|p7_zm_asc_barrel_metal_dmg|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
96,xmodelmesh,p7_zm_gen_barrel_metal_55gal_lod_lod596ca95e9,3584,0,|p7_zm_gen_barrel_metal_55gal_lod|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
97,xmodelmesh,p7_ram_foliage_grass_tall_wild_lod558977d16,3712,0,|p7_ram_foliage_grass_tall_wild|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
98,xmodelmesh,p7_barrel_keg_beer_metal_lod5c65306b8,240,12128,|p7_barrel_keg_beer_metal_rusty|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
99,xmodelmesh,p7_eth_rock_large_02_lod02af01394,2976,0,|p7_eth_rock_large_02|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
100,xmodelmesh,p7_eth_rock_large_03_lod0892fd47f,240,4304,|p7_eth_rock_large_03_prologue|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
101,xmodelmesh,veh_t7_dlc_b17_bomber_piece_nose_lod544c34e1e,2032,64208,|veh_t7_dlc_b17_bomber_piece_nose|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
102,xmodelmesh,p7_zm_tra_lantern_hanging_lod552a9a036,352,14240,|p7_zm_tra_lantern_hanging|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
103,xmodelmesh,p7_slu_barrel_metal_02_blue_dmg_lod52cc325f0,352,15216,|p7_slu_barrel_metal_02_blue_dmg|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
104,xmodelmesh,p7_zm_nac_cabinet_wood_vintage_lod58395c9ef,464,14656,|p7_zm_nac_cabinet_wood_vintage|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
105,xmodelmesh,p7_foliage_tree_elm_english_autumn_tall_lod2e1c2a070,704,131920,|p7_foliage_tree_elm_english_dead_tall|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
106,xmodelmesh,p7_foliage_tree_ponderosa_pine_tall_dead_lod5736e5977,368,35984,|p7_foliage_tree_ponderosa_pine_tall_dead|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
107,xmodelmesh,p7_zm_sha_foliage_grass_line_01_lod5114d8ae2,3232,0,|p7_zm_sha_foliage_grass_line_01|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
108,xmodelmesh,p7_zm_isl_foliage_grass_tall_cluster_lrg_dry_sway_lod552f13aa6,2128,0,|p7_zm_isl_foliage_grass_tall_cluster_lrg_dry_sway|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
109,xmodelmesh,p7_zm_isl_foliage_grass_tall_cluster_lrg_lod5594f7767,2048,0,|p7_zm_isl_foliage_grass_tall_cluster_lrg|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
110,xmodelmesh,p7_sin_rock_park_01_large_a_lod5f43fd07a,1856,0,|p7_sin_rock_park_01_large_a_grey|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
111,xmodelmesh,p7_zm_der_light_cage_02_lod053300ae0,240,5184,|p7_zm_der_light_cage_02|xmodel|maps/zm/zm_green_run_nacht.d3dbsp|gfx_map|zone_source/zm_green_run_nacht.zone|csv
